date,SR_1Y,SR_2Y,SR_3Y,SR_4Y,SR_5Y,SR_6Y,SR_7Y,SR_8Y,SR_9Y,SR_10Y,level,slope,curvature,PCA1,PCA2,cluster,year,month
2005-06-09,1.9818497928864007,2.046201943395045,2.1965623859946315,2.3758557627282526,2.5550736399731657,2.720760106465356,2.8678304342479355,2.995505019138257,3.1050498304901555,3.1985544109731343,2.6043243326292336,1.2167046180867336,-0.0702569239132036,0.0011362527064203505,-0.0002908544125715528,0,2005,6
2005-06-10,1.9949937587923705,2.0710953880118983,2.221557004550533,2.3966416475083294,2.5707108837588994,2.73169719266908,2.874960179576899,2.9997482306303653,3.1071974576747863,3.199229180295008,2.6167830923468167,1.2042354215026376,-0.05280117156957975,0.001131621462364897,-0.00030236073361471775,0,2005,6
2005-06-11,1.9949937587923705,2.0710953880118983,2.221557004550533,2.3966416475083294,2.5707108837588994,2.73169719266908,2.874960179576899,2.9997482306303653,3.1071974576747863,3.199229180295008,2.6167830923468167,1.2042354215026376,-0.05280117156957975,0.0011338778052043014,-0.00029360629063384004,0,2005,6
2005-06-12,1.9866230875611084,2.0645548617955685,2.219659730706728,2.4003741780509777,2.5801489452955018,2.746496227872352,2.894611547989472,3.02370789809494,3.134946480101582,3.23029857219622,2.628142152966445,1.2436754846351117,-0.056623769166324944,0.0011360911863264552,-0.00028651283334137355,0,2005,6
2005-06-13,1.9866230875611084,2.0645548617955685,2.219659730706728,2.4003741780509777,2.5801489452955018,2.746496227872352,2.894611547989472,3.02370789809494,3.134946480101582,3.23029857219622,2.628142152966445,1.2436754846351117,-0.056623769166324944,0.0011493981262222343,-0.0003037209104324178,0,2005,6
2005-06-14,1.988666624053776,2.0706293565310103,2.2266255647244138,2.4071542610814145,2.586574225654293,2.752739869420973,2.900928479100147,3.0303276034394595,3.142038987336096,3.23797265838033,2.6343657629721915,1.2493060343265538,-0.053490831125519556,0.0011515694147026623,-0.00029380659693221527,0,2005,6
2005-06-15,2.0190526400145545,2.1263651056534654,2.293898150348523,2.4798094889748308,2.6621739797341464,2.83052835285078,2.980823264335216,3.112447848841274,3.226506079108136,3.3248424773299505,2.705644738719088,1.305789837315396,-0.019547157876212307,0.0011467433377606497,-0.0003038559934661939,0,2005,6
2005-06-16,2.033594070095268,2.159163612497005,2.3382780739358155,2.530785034659128,2.7162104667604874,2.885233637764812,3.034656310681832,3.164476105855594,3.2762171642230262,3.3720046030446795,2.751061907951765,1.3384105329494114,0.026822260381027085,0.0011487922342291387,-0.0002955600773539066,0,2005,6
2005-06-17,2.0279723587024527,2.147284222394036,2.323167130672646,2.513582687777172,2.6972383504235724,2.864511471224417,3.012134182153776,3.140125652051625,3.250056789744748,3.344096900103901,2.732016974524835,1.3161245414014484,0.022407442040790926,0.0011507594457638541,-0.0002882565490945961,0,2005,6
2005-06-18,2.0279723587024527,2.147284222394036,2.323167130672646,2.513582687777172,2.6972383504235724,2.864511471224417,3.012134182153776,3.140125652051625,3.250056789744748,3.344096900103901,2.732016974524835,1.3161245414014484,0.022407442040790926,0.0011570777271201265,-0.0003180442771252065,0,2005,6
2005-06-19,2.006044188987691,2.118825376756756,2.299027246688758,2.4972644607816896,2.6889673334038635,2.86324945095123,3.016521076906074,3.14887951017389,3.2621113840969285,3.358620808155507,2.725951083690239,1.3525766191678161,0.013269669664528916,0.0011593086673765546,-0.0003078448983709835,0,2005,6
2005-06-20,2.006044188987691,2.118825376756756,2.299027246688758,2.4972644607816896,2.6889673334038635,2.86324945095123,3.016521076906074,3.14887951017389,3.2621113840969285,3.358620808155507,2.725951083690239,1.3525766191678161,0.013269669664528916,0.0011620797914264273,-0.0003059676208495295,0,2005,6
2005-06-21,1.9557348313827287,2.040734023358087,2.21028820710054,2.4053757117448287,2.59686345455051,2.7718257576751126,2.925846380612507,3.05874964468913,3.172281589192697,3.268888587264915,2.6406588187571054,1.3131537558821862,-0.030896509546623596,0.0011648405087883265,-0.00029864224724385425,0,2005,6
2005-06-22,1.9341469520689345,2.001475202468643,2.16161244441456,2.35086278097648,2.538029308920514,2.709338740809549,2.8600643033887696,2.98993772168747,3.100688054538952,3.194761963820929,2.58409174730948,1.2606150117519945,-0.052850298048835676,0.0011679473495398523,-0.00029079678100166765,0,2005,6
2005-06-23,1.9416552043926667,2.0131253549464723,2.1723068587030165,2.3594871719937065,2.544974852068867,2.715399761796121,2.865996624902264,2.9963188612049096,3.1079043479769144,3.2030408549502294,2.592020989293517,1.2613856505575627,-0.054746355205162356,0.0011768310430236716,-0.0003206503154975032,0,2005,6
2005-06-24,1.945586091982462,2.013498847512335,2.168035613432271,2.3507198251109047,2.532311970227044,2.699534868240816,2.8475679404470107,2.9758610942054275,3.085844745151433,3.179712328550724,2.579867332486043,1.234126236568262,-0.0606744800790977,0.0011790962896187185,-0.0003109944941425481,0,2005,6
2005-06-25,1.945586091982462,2.013498847512335,2.168035613432271,2.3507198251109047,2.532311970227044,2.699534868240816,2.8475679404470107,2.9758610942054275,3.085844745151433,3.179712328550724,2.579867332486043,1.234126236568262,-0.0606744800790977,0.0011815011869850886,-0.00030922024844739533,0,2005,6
2005-06-26,1.9392263345438985,2.0002464370535344,2.152040042718383,2.3337841887915696,2.51515605561508,2.682406508108801,2.8305274693285627,2.958906264890143,3.06896065714825,3.1628880052795694,2.564414196347779,1.223661670735671,-0.0718022285933082,0.0011839549237368566,-0.00030346435313215696,0,2005,6
2005-06-27,1.9392263345438985,2.0002464370535344,2.152040042718383,2.3337841887915696,2.51515605561508,2.682406508108801,2.8305274693285627,2.958906264890143,3.06896065714825,3.1628880052795694,2.564414196347779,1.223661670735671,-0.0718022285933082,0.0011863074760955377,-0.000296807885216986,0,2005,6
2005-06-28,1.954909111769894,2.0222989132790574,2.1773684267473,2.361466645222297,2.545097110360562,2.714740181542511,2.865380526515782,2.996325599418778,3.1089089722790986,3.2052630047932062,2.595175849192849,1.2503538930233122,-0.06997789584197589,0.0011811808672144,-0.000311290347216601,0,2005,6
2005-06-29,1.9447689116330844,2.002141226412383,2.152703864136777,2.3352016315484927,2.518736804686716,2.6890383682711216,2.8406896691706214,2.9727850150782693,3.0865459263126067,3.184047083538888,2.572665850078896,1.2392781719058035,-0.09134238579854026,0.001183559682202981,-0.0003015687554106655,0,2005,6
2005-06-30,1.948900340997727,2.008740521626492,2.164064350379432,2.350642728737549,2.536770588593567,2.708235674610239,2.859953769457708,2.991377269635495,3.1040238668967537,3.2001847121556577,2.587289382309062,1.2512843711579307,-0.07554387596625078,0.0011860391965363374,-0.0002997536665571932,0,2005,6
2005-07-01,1.9615458091189293,2.026369195672039,2.178499151539886,2.359369781849805,2.5396820151894204,2.706094956233145,2.853716161727297,2.981920680950929,3.092067122361545,3.186284452793798,2.5885549327436794,1.2247386436748688,-0.06846623153388665,0.001188395777699765,-0.0002947645447455071,0,2005,7
2005-07-02,1.9615458091189293,2.026369195672039,2.178499151539886,2.359369781849805,2.5396820151894204,2.706094956233145,2.853716161727297,2.981920680950929,3.092067122361545,3.186284452793798,2.5885549327436794,1.2247386436748688,-0.06846623153388665,0.0011906046096000489,-0.00028769591040889376,0,2005,7
2005-07-03,2.0005773105598905,2.081873535189521,2.234843318401924,2.4111262952371204,2.585904929515656,2.7475570389064448,2.89165005715271,3.017500003339884,3.1262348590494664,3.219732357765636,2.631699970511826,1.2191550472057453,-0.048499809294213936,0.0011852596099727916,-0.00030093844560880127,0,2005,7
2005-07-04,2.0005773105598905,2.081873535189521,2.234843318401924,2.4111262952371204,2.585904929515656,2.7475570389064448,2.89165005715271,3.017500003339884,3.1262348590494664,3.219732357765636,2.631699970511826,1.2191550472057453,-0.048499809294213936,0.0011875020763879624,-0.000290963770724566,0,2005,7
2005-07-05,2.034248069843031,2.140429707889079,2.299397781619249,2.47374983525646,2.643976822819446,2.800842069557465,2.9408405947623555,3.0635284317727622,3.169979198598215,3.2619140676448795,2.6828906579762943,1.2276659978018483,-0.008208491849019062,0.001201477650918153,-0.00030789954023096325,0,2005,7
2005-07-06,2.035600093206285,2.144365057084474,2.3043637289824934,2.478849738032834,2.6487152824549174,2.804966336113126,2.944242180856508,3.066182383444693,3.1719068958096788,3.263160698815516,2.6862352394800526,1.2275606056092312,-0.0013302271119663978,0.0012036443919639572,-0.00030344610797223653,0,2005,7
2005-07-07,2.003366592173334,2.09627269134079,2.25178858746884,2.427444719273804,2.60104996081456,2.7619931682110903,2.9060997943825826,3.032627803669618,3.142542344621593,3.2375482205461963,2.6460733882502407,1.2341816283728622,-0.03881489109041025,0.0012056903025262707,-0.0002956532246044781,0,2005,7
2005-07-08,2.01668447841426,2.1070653705049103,2.2583507006839487,2.42923668383046,2.5981242555839827,2.754678002075227,2.8948291047205936,3.0178534757496696,3.124691894414963,3.2170070458903544,2.6418521011868368,1.2003225674760944,-0.03744301313664877,0.0012080109229137361,-0.0002952861739828259,0,2005,7
2005-07-09,2.01668447841426,2.1070653705049103,2.2583507006839487,2.42923668383046,2.5981242555839827,2.754678002075227,2.8948291047205936,3.0178534757496696,3.124691894414963,3.2170070458903544,2.6418521011868368,1.2003225674760944,-0.03744301313664877,0.0012100801663984051,-0.00028478799211432846,0,2005,7
2005-07-10,2.0436852066231594,2.1409248180825,2.290110342927578,2.4568666173682217,2.622469025938638,2.7774742501572263,2.917814825317817,3.0424302808490635,3.1518508755519874,3.2473674563027104,2.66909936991189,1.203682249679551,-0.04611461104859371,0.0012123216537865051,-0.0002830325614201576,0,2005,7
2005-07-11,2.0436852066231594,2.1409248180825,2.290110342927578,2.4568666173682217,2.622469025938638,2.7774742501572263,2.917814825317817,3.0424302808490635,3.1518508755519874,3.2473674563027104,2.66909936991189,1.203682249679551,-0.04611461104859371,0.0012144686229527161,-0.0002790907927958548,0,2005,7
2005-07-12,2.0523457926418223,2.1563486338256985,2.3061760522276176,2.471186956074235,2.634483521725818,2.7874283888384648,2.9262366990835806,3.049879997133247,3.15881476587904,3.254225569352508,2.679712637678203,1.201879776710686,-0.037604318542694415,0.001216586261270935,-0.00027063423409218965,0,2005,7
2005-07-13,2.06191701642743,2.173002021967985,2.325657511117732,2.491585849672134,2.65508826143878,2.808098123623651,2.947068306659289,3.071040642521679,3.180464787870444,3.2764887727446226,2.6990411294043755,1.2145717563171927,-0.028229266294492295,0.0012306631339240146,-0.0002891810882998291,0,2005,7
2005-07-14,2.070081764606538,2.1899680253831115,2.348954410473853,2.5195166590834086,2.686469270985601,2.842090288427101,2.983067120823275,3.108603547264611,3.2192627944153345,3.316273812881743,2.7284287694344576,1.246192048275205,-0.013417035517079512,0.0012328630022886383,-0.000278559423646573,0,2005,7
2005-07-15,2.079673939604091,2.1995302679981243,2.358474693027939,2.528752533127053,2.695134834059916,2.849938536621229,2.989917854253265,3.114344868216098,3.223841377034238,3.31968178175798,2.735929068569993,1.2400078421538887,-0.009086053242238545,0.001227216304548652,-0.0002886130594836309,0,2005,7
2005-07-16,2.079673939604091,2.1995302679981243,2.358474693027939,2.528752533127053,2.695134834059916,2.849938536621229,2.989917854253265,3.114344868216098,3.223841377034238,3.31968178175798,2.735929068569993,1.2400078421538887,-0.009086053242238545,0.0012295265035876064,-0.000284795759638333,0,2005,7
2005-07-17,2.07062887345972,2.181308270147848,2.3342840327082017,2.500602988231181,2.6642929519915346,2.817209574309991,2.955820211642897,3.079217944959688,3.1879122609131665,3.28310651376306,2.7074383622127285,1.2124776403033404,-0.02514948323971078,0.0012316546641065796,-0.0002755542014394612,0,2005,7
2005-07-18,2.07062887345972,2.181308270147848,2.3342840327082017,2.500602988231181,2.6642929519915346,2.817209574309991,2.955820211642897,3.079217944959688,3.1879122609131665,3.28310651376306,2.7074383622127285,1.2124776403033404,-0.02514948323971078,0.0012457597743702141,-0.00029476138395569297,0,2005,7
2005-07-19,2.075899973555753,2.1939659182784057,2.35161196256798,2.520802269799137,2.6861759976555444,2.8399967558882144,2.9790043406650986,3.1024737526944923,3.2110357994074183,3.305974508201821,2.726694127871387,1.230074534646068,-0.009522486446485345,0.0012481797358078984,-0.00028391288650798295,0,2005,7
2005-07-20,2.0790071387913382,2.20317268404512,2.367696244841983,2.542478372690151,2.7115337633160386,2.8671743386576334,3.006456237917932,3.129036343763068,3.235900511403646,3.3286263088953447,2.7471081944322258,1.2496191701040065,0.01543407894539417,0.0012504575182921119,-0.0002803149877582816,0,2005,7
2005-07-21,2.0695455751447103,2.1793332043021945,2.3371494313858308,2.509896705662354,2.679679126690301,2.8376002122334776,2.979960331746287,3.10595152053996,3.216280917105453,3.3123656384183136,2.7227762663228883,1.2428200632736033,-0.0225529601824217,0.001252792784050045,-0.0002764290509436231,0,2005,7
2005-07-22,2.0570609236778887,2.1579617285450503,2.309966416584263,2.478787642970812,2.6458159790832845,2.80172567917192,2.942557298694205,3.06734404753183,3.176694512927006,3.2719633730548305,2.690987760224109,1.2149024493769418,-0.03739233856615032,0.0012549335761158058,-0.0002662636845747552,0,2005,7
2005-07-23,2.0570609236778887,2.1579617285450503,2.309966416584263,2.478787642970812,2.6458159790832845,2.80172567917192,2.942557298694205,3.06734404753183,3.176694512927006,3.2719633730548305,2.690987760224109,1.2149024493769418,-0.03739233856615032,0.0012611223570340442,-0.0002984270953594336,0,2005,7
2005-07-24,2.059415844324985,2.158897666069956,2.3086740253516176,2.475167383063703,2.6400797733621872,2.7941917804894487,2.933551326701452,3.0571566377014885,3.165567847401468,3.260091429970923,2.685279371443723,1.200675585645938,-0.039347727571533486,0.0012633139249695006,-0.00028800426796240364,0,2005,7
2005-07-25,2.059415844324985,2.158897666069956,2.3086740253516176,2.475167383063703,2.6400797733621872,2.7941917804894487,2.933551326701452,3.0571566377014885,3.165567847401468,3.260091429970923,2.685279371443723,1.200675585645938,-0.039347727571533486,0.0012654751526779882,-0.00028347763820077773,0,2005,7
2005-07-26,2.07682859235534,2.182209352713893,2.333203427618463,2.498771769192826,2.6619466894792,2.8141682453587067,2.951781261304232,3.073892286727318,3.1810773892119784,3.2746182720048385,2.7048497285966797,1.1977896796494987,-0.027553485401778488,0.0012677580326109208,-0.00027957887709496816,0,2005,7
2005-07-27,2.075317853566791,2.175121549903388,2.322054088732055,2.4847212989554306,2.645861123179384,2.7966809079163664,2.93334740908084,3.0548341731513795,3.161619801000517,3.254915695379019,2.690447390086517,1.1795978418122277,-0.03851130258704183,0.001269881833423932,-0.00026891021539247303,0,2005,7
2005-07-28,2.084900563892324,2.190342144511324,2.33802754051303,2.499321632762854,2.658386005674936,2.8071126424359765,2.94195684178824,3.06197820068086,3.1676455637141885,3.260121601005782,2.700979273697951,1.1752210371134577,-0.02825015354823357,0.0012760240751365612,-0.00030098367864411416,0,2005,7
2005-07-29,2.0898865192449163,2.196330141012986,2.3441703877423894,2.5052126081248725,2.663854738677138,2.8121101716100805,2.94649240845178,3.0660855995606298,3.171366051234278,3.2634958428830183,2.7059004468542094,1.173609323638102,-0.02567288477365892,0.0012784620487680991,-0.0002911367904098537,0,2005,7
2005-07-30,2.0898865192449163,2.196330141012986,2.3441703877423894,2.5052126081248725,2.663854738677138,2.8121101716100805,2.94649240845178,3.0660855995606298,3.171366051234278,3.2634958428830183,2.7059004468542094,1.173609323638102,-0.02567288477365892,0.0012806711978777998,-0.0002858980600485423,0,2005,7
2005-07-31,2.116975968570092,2.242963576904289,2.3975645654215434,2.559216753013236,2.7159037060265083,2.861481273754753,2.993333118581182,3.110890255735196,3.2147090305384483,3.3059074429792474,2.7518945691524497,1.1889314744091553,0.008924000503677032,0.0012830127040499226,-0.0002823746766173314,0,2005,7
2005-08-01,2.116975968570092,2.242963576904289,2.3975645654215434,2.559216753013236,2.7159037060265083,2.861481273754753,2.993333118581182,3.110890255735196,3.2147090305384483,3.3059074429792474,2.7518945691524497,1.1889314744091553,0.008924000503677032,0.0012850769236368957,-0.0002716134332917596,0,2005,8
2005-08-02,2.1089496917731965,2.23931123712001,2.396400375942674,2.5594101076823588,2.7167860048554617,2.86266427462731,2.994597062494326,3.11211543577284,3.2158342658077705,3.3069051141330537,2.7512973570209,1.1979554223598572,0.017717203804673343,0.0012793822941058026,-0.00028500100244779517,0,2005,8
2005-08-03,2.120848327660456,2.2579855128516098,2.4239565700011614,2.595278120544458,2.759316180929235,2.9099535617933383,3.0448806765545915,3.163921929671319,3.268018375616137,3.3586228649069243,2.7902782120529226,1.2377745372464681,0.03916116929108915,0.001281596420585407,-0.0002751694660470025,0,2005,8
2005-08-04,2.1228545162952703,2.258797350562882,2.4228767484737217,2.592184940615799,2.754356242953304,2.90337633268444,3.036954140599561,3.1548934098452084,3.258099623521521,3.347987486721512,2.7852380792273217,1.2251329704262415,0.037870482889826196,0.0012837633632694296,-0.00026943246074062215,0,2005,8
2005-08-05,2.140745787065279,2.2920839524407857,2.4646995791305697,2.638511361867528,2.802851229913172,2.9527152507752863,3.086407212832052,3.204076418644391,3.306825698508985,3.3961799320738497,2.82850964232519,1.2554341450085706,0.06877674068721529,0.0012977929662386692,-0.0002855160719561971,0,2005,8
2005-08-06,2.140745787065279,2.2920839524407857,2.4646995791305697,2.638511361867528,2.802851229913172,2.9527152507752863,3.086407212832052,3.204076418644391,3.306825698508985,3.3961799320738497,2.82850964232519,1.2554341450085706,0.06877674068721529,0.0012999474098744673,-0.00027429238327414184,0,2005,8
2005-08-07,2.142366987330987,2.2970124774212985,2.47089149660585,2.644759745700841,2.80847224667372,2.957348539262881,3.089889442223642,3.2063616151546857,3.30793539435418,3.396172276542343,2.8321210221270428,1.253805289211356,0.07840522947411,0.0012944841149356546,-0.0002860637420708507,0,2005,8
2005-08-08,2.142366987330987,2.2970124774212985,2.47089149660585,2.644759745700841,2.80847224667372,2.957348539262881,3.089889442223642,3.2063616151546857,3.30793539435418,3.396172276542343,2.8321210221270428,1.253805289211356,0.07840522947411,0.00129671354809705,-0.00027640634841816426,0,2005,8
2005-08-09,2.1456949645007417,2.298595713496724,2.4697310024481585,2.640609942331159,2.801463651635172,2.947775921682997,3.078097540063867,3.1926872787264613,3.2926815198845807,3.3795989860165383,2.82469365207864,1.2339040215157966,0.07763335275306416,0.001298851161474564,-0.00026987781052863446,0,2005,8
2005-08-10,2.143487194894265,2.2909478526289124,2.4582638203094618,2.6264500979068868,2.785393564475908,2.93033860211247,3.0596698039540664,3.173530795602286,3.272978338986201,3.3594762088582675,2.8100536279728723,1.2159890139640024,0.06782372519928304,0.0013128547081478511,-0.00028719122825675904,0,2005,8
2005-08-11,2.136760879419188,2.2834728760462,2.4517075428076813,2.621505655019252,2.782232335389829,2.9288718597455023,3.0596959096994083,3.1748147269441067,3.2752919634189746,3.3626163703763825,2.807697011886652,1.2258554909571946,0.06508742098408726,0.0013150136909447136,-0.0002756774850287068,0,2005,8
2005-08-12,2.116682908960057,2.249012196811746,2.410485265617296,2.5779637353584315,2.7388669958879124,2.8870031308358817,3.0199449934568268,3.1373979320919334,3.240199935852824,3.3297219421876063,2.7707279037060513,1.2130390332275494,0.0313291406281615,0.001317344307331469,-0.0002736057185964615,0,2005,8
2005-08-13,2.116682908960057,2.249012196811746,2.410485265617296,2.5779637353584315,2.7388669958879124,2.8870031308358817,3.0199449934568268,3.1373979320919334,3.240199935852824,3.3297219421876063,2.7707279037060513,1.2130390332275494,0.0313291406281615,0.0013195120845948182,-0.00026380270496128693,0,2005,8
2005-08-14,2.102899356724805,2.221246209233448,2.378207077550133,2.5455874360942263,2.708122202160611,2.858273074531315,2.9930010806951737,3.111787458179218,3.2154385783412285,3.305379451002834,2.743994192451299,1.202480094278029,0.007965596593582536,0.0013215343973015103,-0.0002563564824592314,0,2005,8
2005-08-15,2.102899356724805,2.221246209233448,2.378207077550133,2.5455874360942263,2.708122202160611,2.858273074531315,2.9930010806951737,3.111787458179218,3.2154385783412285,3.305379451002834,2.743994192451299,1.202480094278029,0.007965596593582536,0.0013273727515536308,-0.00028698645241419105,0,2005,8
2005-08-16,2.091413934036017,2.1990734899984794,2.3514432767228675,2.517527312569737,2.680456528218912,2.8317923858143805,2.96800474414348,3.088318140993194,3.193414172394333,3.284665416682377,2.720610940157378,1.1932514826463598,-0.015166294280569925,0.0013286934266111324,-0.0002740906559036746,0,2005,8
2005-08-17,2.0855194734694247,2.187718600004509,2.335730030822304,2.498539653878718,2.6591286761023523,2.80887237777723,2.944062694458953,3.0637723729709783,3.168561656376532,3.2597102340706616,2.701161576993166,1.174190760601237,-0.02697235533538178,0.0013313714133525935,-0.0002720196529122175,0,2005,8
