SCR,Realized_Delta_BOF
"tensor(703538.0740, dtype=torch.float64)",1062085.7419343037
"tensor(735218.8314, dtype=torch.float64)",1062106.4621373105
"tensor(709213.2183, dtype=torch.float64)",1066652.063616717
"tensor(706667.2050, dtype=torch.float64)",1074149.090920582
"tensor(728112.0646, dtype=torch.float64)",1054134.3876063381
"tensor(718903.4368, dtype=torch.float64)",1077742.465658022
"tensor(709088.6150, dtype=torch.float64)",1092384.5901519468
"tensor(701181.2931, dtype=torch.float64)",1075158.2551379907
"tensor(692574.6072, dtype=torch.float64)",1070094.2058380505
"tensor(696972.0964, dtype=torch.float64)",1014438.9475067433
"tensor(673716.5042, dtype=torch.float64)",1018143.3022834228
"tensor(711708.6082, dtype=torch.float64)",1016590.3649849573
"tensor(702104.0176, dtype=torch.float64)",1038816.3477258467
"tensor(702644.9878, dtype=torch.float64)",1044831.1987052667
"tensor(716491.1421, dtype=torch.float64)",1050421.0017888593
"tensor(709314.6148, dtype=torch.float64)",1057128.1486015855
"tensor(708601.1510, dtype=torch.float64)",1057243.3539142227
"tensor(706286.3776, dtype=torch.float64)",1053057.3591373418
"tensor(715195.3779, dtype=torch.float64)",1028099.029253041
"tensor(709933.8486, dtype=torch.float64)",1027753.9581249877
"tensor(696714.2049, dtype=torch.float64)",1006293.0004586579
"tensor(713220.7451, dtype=torch.float64)",1003496.5415507014
"tensor(706228.9577, dtype=torch.float64)",1015730.0150087351
"tensor(707654.8711, dtype=torch.float64)",1016471.7322912293
"tensor(721233.6273, dtype=torch.float64)",1031577.9065745509
"tensor(701164.2369, dtype=torch.float64)",1029216.8419141332
"tensor(708628.8979, dtype=torch.float64)",1040380.4714559437
"tensor(716366.5075, dtype=torch.float64)",1031863.4265663002
"tensor(700810.8280, dtype=torch.float64)",1028896.548260565
"tensor(713008.8995, dtype=torch.float64)",1026826.8446379628
"tensor(717786.4673, dtype=torch.float64)",1032555.8381162587
"tensor(684399.4111, dtype=torch.float64)",1030272.3579795199
"tensor(705111.6237, dtype=torch.float64)",1034502.2095666281
"tensor(705650.2690, dtype=torch.float64)",1047597.6499267678
"tensor(711391.2658, dtype=torch.float64)",1040396.5435164035
"tensor(701909.4876, dtype=torch.float64)",1031267.5843698931
"tensor(732672.2550, dtype=torch.float64)",1033708.9313044654
"tensor(703296.3427, dtype=torch.float64)",1039706.2729793251
"tensor(714783.1791, dtype=torch.float64)",1025990.0904871422
"tensor(698958.3832, dtype=torch.float64)",1019126.9335461207
"tensor(716514.7958, dtype=torch.float64)",1014124.367188927
"tensor(699744.2807, dtype=torch.float64)",1016489.1663479597
"tensor(710022.2117, dtype=torch.float64)",1015304.4655936932
"tensor(698657.8168, dtype=torch.float64)",1035063.9494454219
"tensor(705229.7906, dtype=torch.float64)",1059989.0992892077
"tensor(711579.6966, dtype=torch.float64)",1051918.2895494893
"tensor(713722.8948, dtype=torch.float64)",1068808.9989189836
"tensor(703285.8654, dtype=torch.float64)",1054787.486546767
"tensor(703613.7284, dtype=torch.float64)",1057750.1717031382
"tensor(692353.7398, dtype=torch.float64)",1073692.2752853094
"tensor(693735.7236, dtype=torch.float64)",1065481.0744239555
"tensor(698756.1142, dtype=torch.float64)",1090495.390112017
"tensor(707562.3430, dtype=torch.float64)",1087341.7835832755
"tensor(725496.1695, dtype=torch.float64)",1084811.9366147257
"tensor(701739.5478, dtype=torch.float64)",1068591.0495723719
"tensor(723780.9290, dtype=torch.float64)",1072285.4959079125
"tensor(703575.3197, dtype=torch.float64)",1065584.0641596804
"tensor(712193.0073, dtype=torch.float64)",1063897.3898854256
"tensor(716015.9542, dtype=torch.float64)",1085139.1390029036
"tensor(710826.6645, dtype=torch.float64)",1083164.8146285561
"tensor(705135.1944, dtype=torch.float64)",1089187.2295812634
"tensor(701191.8548, dtype=torch.float64)",1091233.565710747
"tensor(711457.1950, dtype=torch.float64)",1081156.7584382081
"tensor(722481.7631, dtype=torch.float64)",1083855.9246213816
"tensor(703437.8572, dtype=torch.float64)",1081493.9560976594
"tensor(698338.0247, dtype=torch.float64)",1082291.2515179394
"tensor(696080.4199, dtype=torch.float64)",1071242.1201272118
"tensor(700421.1086, dtype=torch.float64)",1065016.8116535982
"tensor(714491.1005, dtype=torch.float64)",1085902.546852719
"tensor(702976.8065, dtype=torch.float64)",1057692.318545884
"tensor(719155.0097, dtype=torch.float64)",1047781.7551253454
"tensor(727885.2373, dtype=torch.float64)",1052332.2057564775
"tensor(702446.7314, dtype=torch.float64)",1035146.2130953735
"tensor(726356.8282, dtype=torch.float64)",1041788.1315310806
"tensor(696301.6097, dtype=torch.float64)",1047216.0030329573
"tensor(705475.9944, dtype=torch.float64)",1056348.483582408
"tensor(712357.2308, dtype=torch.float64)",1057665.2143530052
"tensor(712144.6677, dtype=torch.float64)",1048708.8523338882
"tensor(711704.4294, dtype=torch.float64)",1036372.86618161
"tensor(711776.2258, dtype=torch.float64)",1029977.0543014397
"tensor(682618.7452, dtype=torch.float64)",1045105.5536381551
"tensor(695637.7020, dtype=torch.float64)",1026263.9152848292
"tensor(710970.3920, dtype=torch.float64)",1025777.4441593428
"tensor(708844.3886, dtype=torch.float64)",1043090.3027305156
"tensor(719559.6076, dtype=torch.float64)",1051847.7748585101
"tensor(700436.6375, dtype=torch.float64)",1053718.7442084816
"tensor(695203.3887, dtype=torch.float64)",1078757.2483951359
"tensor(710908.4760, dtype=torch.float64)",1082498.7527568992
"tensor(718262.6310, dtype=torch.float64)",1064705.3867896453
"tensor(688747.8912, dtype=torch.float64)",1078646.801009753
"tensor(707290.5479, dtype=torch.float64)",1079499.7800545697
"tensor(715217.5564, dtype=torch.float64)",1089716.5235674009
"tensor(726799.7517, dtype=torch.float64)",1096050.0666608014
"tensor(710843.2821, dtype=torch.float64)",1086540.879445305
"tensor(716963.2337, dtype=torch.float64)",1101109.7042502987
"tensor(717044.1705, dtype=torch.float64)",1091878.6780799385
"tensor(716033.3456, dtype=torch.float64)",1087684.042525158
"tensor(697808.8653, dtype=torch.float64)",1088537.6011624848
"tensor(711515.4571, dtype=torch.float64)",1094107.6838799214
"tensor(709870.6585, dtype=torch.float64)",1072044.0061803402
"tensor(692522.2693, dtype=torch.float64)",1070910.9553407936
"tensor(704480.6406, dtype=torch.float64)",1061408.3225753116
"tensor(703178.0066, dtype=torch.float64)",1062417.973142761
"tensor(715772.3367, dtype=torch.float64)",1061206.1697355325
"tensor(712514.0811, dtype=torch.float64)",1041222.0648953196
"tensor(706176.0712, dtype=torch.float64)",1037853.4113456139
"tensor(702034.0540, dtype=torch.float64)",1010543.7694852026
"tensor(724058.7113, dtype=torch.float64)",1028718.2850205281
"tensor(706513.3940, dtype=torch.float64)",1011009.4093984708
