values
539176.3910579011
528413.7532440808
551125.4382283131
536158.5932122361
540938.4056481472
541174.3666886623
539687.7344767798
543493.4265670726
551696.0810377634
540035.7590008398
540844.8477200727
537122.7104302947
542125.0598979802
544311.5190397031
540976.5182784295
533061.8385671248
543683.5374990699
551611.9637368929
541566.0131244739
545989.6538518238
549964.6149401813
541675.6660115854
538480.0386989183
547025.2450776217
556054.704504413
552355.3232787189
534505.3176761233
534284.4151631399
554064.1819373021
551721.2522773811
538511.9785730088
543315.9699251953
539797.6147532939
539696.6695542922
541043.2210560999
533953.7555802638
544812.4533758798
536353.3327494088
548454.0633588044
541901.4807236469
555223.4738816536
551098.4950803901
539679.6149637132
543422.5448948402
553912.0642529868
552866.4035141722
548278.8978858152
542498.5078638322
560152.4219284513
546266.037408695
540889.543237501
542124.3535835376
545846.3417050331
536361.3267207003
554965.9611701098
550606.1714793294
551277.5668610684
550830.1714428503
552036.6456931367
549623.5046510195
546542.2643600537
557778.9248809103
557845.7008690421
545726.2062060194
555659.9886826014
551726.9250251155
538292.669491471
543385.758186476
555632.1027204929
547070.2099532548
546048.7369844582
546309.7884791819
551398.9237346671
550215.797885857
560242.0937662082
547260.0388401585
556676.3305695406
555328.2769150182
561587.377494831
551432.3605931671
547241.2652650233
545087.1446940117
545072.5042966609
556763.3504303443
539825.1239532738
549461.0452060144
540537.6238023577
551004.1916690982
548656.2230376891
547765.1653353007
561517.9691904759
544914.6757585632
549688.4653180287
542379.3096228995
548898.7150821312
545711.6312785731
564682.6767245666
552045.4809442118
561223.6667037816
537746.048543097
534033.7132144803
550639.4534086785
548072.8354321548
542287.5673134822
546696.4410947436
535491.250884677
539966.4849849147
544257.7091426624
543107.1550821831
553877.9613701161
549273.5895429333
550147.2517017616
550931.1425882209
553464.1601128072
543332.7017591707
530198.263080614
556449.5002950671
553142.5317185976
548063.784063727
543732.3380540618
558624.8731297952
552021.4481923779
539175.8591711991
541701.1317002834
546602.6362561001
551962.165722398
549230.7742568654
544298.3244344644
546297.1329555347
548615.5638815293
543597.5836760408
544345.7691826274
553360.7128520927
541015.1921527283
541626.3916830758
545871.380463229
540641.4264720735
541064.0978869172
539765.8449065922
550466.1205470569
550906.2797695308
557648.2168515595
546174.971199856
556120.0913957475
555644.9674784177
548082.3234409646
546706.330909789
551843.4491903901
550205.9114138986
554252.4313017204
545240.2542890793
554642.0368795141
534264.8402739657
540970.8078736083
542980.153439397
551687.2498090523
559883.802025936
553909.6592980082
548886.8490382246
555352.5915000794
548899.6582460349
534856.587976453
546640.776739606
559473.9131139775
547974.3107422868
550333.8823056782
559818.8634067916
552610.5040954524
557437.0718513648
544277.482416977
551080.993424219
558424.7250859926
551347.9096796074
550526.673030636
552296.4029494486
552636.034143102
543991.6907231365
548964.1417375683
540227.5974972184
557402.3940396347
554641.2976953414
556352.3110503362
543360.2785390188
561755.0031776779
546669.0978567605
552732.3149633455
545565.3354558327
551246.4173515444
549525.9248815863
544867.860476858
554735.1753264361
559459.8964295877
558824.1804717625
559562.9505668625
554373.5456275978
562504.9793693816
544306.4097114096
538090.1548459888
556019.0384850983
546031.4607919761
550300.5860928857
571095.4724867998
558030.6564592044
542575.7605486993
556484.3890837521
539473.3565241598
550761.7700705142
555615.0935502455
546182.5465875876
547475.6694942755
552618.0445132818
552189.670295345
554284.3015756011
564796.5376344789
558581.4958159107
559184.0090410343
550942.8750145588
553138.0450962132
556341.7568817522
561198.1793829557
551280.1537972118
556919.4540332917
569301.8554346428
557846.1702865522
567580.5293468452
556432.9009504183
550247.2759572363
562884.2505928158
562487.6922209257
562913.500674944
555125.2207568554
543690.2796778153
565756.1636592648
556213.5618936057
563909.5094134455
556088.5070186052
553378.2263215256
567029.2011130258
560817.4534603544
550611.434446007
538786.7970047436
559049.0138466533
571853.7684754194
563351.4055131184
556785.3537242743
562870.5828908496
553188.0199559031
558888.7763530818
566704.1182691976
539659.3973471442
553360.1751776274
555215.9672495992
549889.3207785436
556932.324189828
557661.7198027987
556900.1180341073
556877.6361444163
563057.0444726545
560513.3379395993
574746.6935493967
546424.5917723138
557545.5736919345
559967.4746600068
545789.0757884015
565530.6565044767
553507.3375497541
552097.9303015381
552406.2613781244
557377.8895982121
555856.0606087605
573649.8838205462
560678.9907613427
564386.4935053176
573793.1867491005
557735.2347632506
560020.2111476428
561924.3981797356
553423.9587878837
571447.4159286751
560951.1359710082
565349.6414495482
569946.4248035264
573833.5801104973
563172.8279862389
563801.6188517953
567677.4313193539
569404.493571668
556199.497444037
