SCR,Realized_Delta_BOF
"tensor(729084.4762, dtype=torch.float64)",980740.3886105005
"tensor(723845.8962, dtype=torch.float64)",989613.61013222
"tensor(729248.0989, dtype=torch.float64)",972789.4953938195
"tensor(722532.5893, dtype=torch.float64)",989989.091922213
"tensor(731253.1999, dtype=torch.float64)",971214.258689436
"tensor(737610.2048, dtype=torch.float64)",983614.7205015216
"tensor(726791.5857, dtype=torch.float64)",992178.4978553774
"tensor(728042.3579, dtype=torch.float64)",990782.967644788
"tensor(717922.2661, dtype=torch.float64)",1013091.5649234557
"tensor(727173.5960, dtype=torch.float64)",1006805.9262435518
"tensor(727830.8556, dtype=torch.float64)",998939.5894236383
"tensor(731760.7377, dtype=torch.float64)",983324.6856833473
"tensor(729547.2647, dtype=torch.float64)",975668.4338309839
"tensor(725134.3703, dtype=torch.float64)",965079.1596682868
"tensor(724807.3795, dtype=torch.float64)",954897.5333695424
"tensor(727658.2844, dtype=torch.float64)",967076.9346282238
"tensor(735225.9188, dtype=torch.float64)",953230.662510913
"tensor(737608.5902, dtype=torch.float64)",958228.0518182899
"tensor(732778.3732, dtype=torch.float64)",964929.1219929681
"tensor(714022.5510, dtype=torch.float64)",954856.8838036744
"tensor(735986.5064, dtype=torch.float64)",958029.0427731031
"tensor(723849.8042, dtype=torch.float64)",954013.9353991047
"tensor(728944.3234, dtype=torch.float64)",955546.4423721451
"tensor(731697.9298, dtype=torch.float64)",945365.7194416826
"tensor(730985.6208, dtype=torch.float64)",933254.8904074671
"tensor(724794.2029, dtype=torch.float64)",944797.8135255502
"tensor(727320.5208, dtype=torch.float64)",917037.5698443191
"tensor(732638.3010, dtype=torch.float64)",918362.5038260111
"tensor(717483.7409, dtype=torch.float64)",919904.6163254875
"tensor(741040.8315, dtype=torch.float64)",908472.4301016005
"tensor(730195.2796, dtype=torch.float64)",907960.0885489094
"tensor(731299.3854, dtype=torch.float64)",912353.5180453699
"tensor(717367.1525, dtype=torch.float64)",915021.9290367959
"tensor(730233.8243, dtype=torch.float64)",930603.5595761547
"tensor(735052.1537, dtype=torch.float64)",912738.9083603933
"tensor(722333.7892, dtype=torch.float64)",902120.3380510777
"tensor(731497.1256, dtype=torch.float64)",883596.3337063295
"tensor(719717.0789, dtype=torch.float64)",888446.6648630557
"tensor(734351.0178, dtype=torch.float64)",883739.728621103
"tensor(728941.6045, dtype=torch.float64)",865954.341472503
"tensor(726377.9317, dtype=torch.float64)",891914.6991097201
"tensor(727913.5172, dtype=torch.float64)",923511.6879179978
"tensor(736082.5530, dtype=torch.float64)",924013.8391451106
"tensor(722971.6490, dtype=torch.float64)",952689.4571247321
"tensor(744743.9561, dtype=torch.float64)",964338.3924342418
"tensor(733391.7645, dtype=torch.float64)",966119.3295368655
"tensor(734868.1467, dtype=torch.float64)",973471.9956155376
"tensor(727341.1868, dtype=torch.float64)",975260.2848706576
"tensor(737853.0021, dtype=torch.float64)",975744.4571626508
"tensor(719582.5045, dtype=torch.float64)",989449.8950422283
"tensor(747357.0833, dtype=torch.float64)",972201.7198633985
"tensor(730024.6763, dtype=torch.float64)",977984.9649375136
"tensor(720662.6125, dtype=torch.float64)",965536.6853670309
"tensor(727125.2410, dtype=torch.float64)",965219.8540617556
"tensor(716272.1160, dtype=torch.float64)",956409.8514142635
"tensor(744683.0448, dtype=torch.float64)",959734.1970011526
"tensor(723319.9236, dtype=torch.float64)",944162.4151293951
"tensor(743443.6481, dtype=torch.float64)",947990.070000978
"tensor(722313.4896, dtype=torch.float64)",933220.9576858548
"tensor(728789.2272, dtype=torch.float64)",936534.8600382181
"tensor(720606.3301, dtype=torch.float64)",940355.3114459179
"tensor(728952.1796, dtype=torch.float64)",914169.9894612415
"tensor(722418.1732, dtype=torch.float64)",901784.903172102
"tensor(733443.4086, dtype=torch.float64)",882804.6915258787
"tensor(730272.0398, dtype=torch.float64)",886768.8229388952
"tensor(725071.7281, dtype=torch.float64)",872241.3629768068
"tensor(726394.1777, dtype=torch.float64)",886612.4634243128
"tensor(723579.2703, dtype=torch.float64)",893454.7245409976
"tensor(726960.7811, dtype=torch.float64)",921333.5529953348
"tensor(729799.7354, dtype=torch.float64)",938840.7989458549
"tensor(722046.9821, dtype=torch.float64)",934627.9909000298
"tensor(728521.1681, dtype=torch.float64)",959979.9473948859
"tensor(728347.4790, dtype=torch.float64)",964396.061203119
"tensor(729855.8058, dtype=torch.float64)",964956.5639005891
"tensor(726908.8326, dtype=torch.float64)",958344.3670730983
"tensor(738418.3447, dtype=torch.float64)",970105.8229995318
"tensor(719094.2007, dtype=torch.float64)",992329.022621193
"tensor(728916.5052, dtype=torch.float64)",992836.9829480026
"tensor(721898.3306, dtype=torch.float64)",999656.9119729456
"tensor(714210.7405, dtype=torch.float64)",1011770.3520082519
"tensor(723381.4429, dtype=torch.float64)",1003231.8972800309
"tensor(729715.7185, dtype=torch.float64)",998529.9727642911
"tensor(738852.6542, dtype=torch.float64)",1001592.317984642
"tensor(723460.3474, dtype=torch.float64)",991008.7170499328
"tensor(712036.3551, dtype=torch.float64)",987419.7775269964
"tensor(725350.9036, dtype=torch.float64)",991160.8669277715
"tensor(723112.0536, dtype=torch.float64)",996030.597269789
"tensor(720477.9685, dtype=torch.float64)",1013928.483917093
"tensor(724368.3097, dtype=torch.float64)",1005094.3197235436
"tensor(709559.4853, dtype=torch.float64)",1007850.4459453956
"tensor(716388.7684, dtype=torch.float64)",1007487.4252636572
"tensor(718662.2912, dtype=torch.float64)",1005899.5018775776
"tensor(720095.2877, dtype=torch.float64)",1013274.6516511373
"tensor(718977.4650, dtype=torch.float64)",1008180.2973932556
"tensor(712283.0045, dtype=torch.float64)",1004216.6159691476
"tensor(720923.8504, dtype=torch.float64)",1002521.5123472679
"tensor(734027.6836, dtype=torch.float64)",985849.7459129648
"tensor(713578.0549, dtype=torch.float64)",1000531.3168839165
"tensor(709276.1110, dtype=torch.float64)",1005537.5194827159
"tensor(723313.6817, dtype=torch.float64)",1004010.2797266237
"tensor(716424.9607, dtype=torch.float64)",991070.8411050118
"tensor(720994.3798, dtype=torch.float64)",988863.0053534695
"tensor(728579.2805, dtype=torch.float64)",994414.6305707996
"tensor(716502.8226, dtype=torch.float64)",1002350.4571192609
"tensor(719675.8804, dtype=torch.float64)",1009926.6763624253
"tensor(729556.4915, dtype=torch.float64)",1010610.2119438598
"tensor(718050.8956, dtype=torch.float64)",1015858.0249575686
"tensor(713243.8254, dtype=torch.float64)",1012013.5936444292
"tensor(714350.9442, dtype=torch.float64)",1023392.9108249382
"tensor(712400.7685, dtype=torch.float64)",1009660.545576077
"tensor(719870.1731, dtype=torch.float64)",1003123.9991210381
"tensor(709948.9610, dtype=torch.float64)",1000163.3629409854
"tensor(714509.3891, dtype=torch.float64)",1010227.6558880678
"tensor(733857.0596, dtype=torch.float64)",1012655.6431525813
"tensor(710890.0579, dtype=torch.float64)",1013218.3130016747
"tensor(728765.4719, dtype=torch.float64)",1012060.9936834708
"tensor(706296.5642, dtype=torch.float64)",1003992.4531062101
"tensor(721485.3075, dtype=torch.float64)",1000210.2695914623
"tensor(725966.7100, dtype=torch.float64)",991612.6653959422
"tensor(713114.2768, dtype=torch.float64)",993562.1946156103
"tensor(733428.5407, dtype=torch.float64)",987644.2932802155
"tensor(704444.6935, dtype=torch.float64)",1004362.749304217
"tensor(716595.5633, dtype=torch.float64)",1011222.2560238658
"tensor(721594.7452, dtype=torch.float64)",1012960.620116538
"tensor(722261.8966, dtype=torch.float64)",1001112.1774516747
"tensor(723073.2961, dtype=torch.float64)",1016936.9119551692
"tensor(721192.2152, dtype=torch.float64)",1019834.3910564776
"tensor(727177.2838, dtype=torch.float64)",1027858.1465473769
"tensor(722626.8123, dtype=torch.float64)",1018504.9299688935
"tensor(717000.7539, dtype=torch.float64)",1026957.6423737376
"tensor(715205.3418, dtype=torch.float64)",1047441.6771797579
"tensor(717307.5945, dtype=torch.float64)",1047586.3761075117
"tensor(715401.5593, dtype=torch.float64)",1065387.6145179444
"tensor(724372.6035, dtype=torch.float64)",1058736.9164340324
"tensor(708929.7510, dtype=torch.float64)",1051000.5291028204
"tensor(722993.5418, dtype=torch.float64)",1053642.590002289
"tensor(714033.3478, dtype=torch.float64)",1048912.8779277694
"tensor(716190.5080, dtype=torch.float64)",1052312.1674171952
"tensor(718488.3572, dtype=torch.float64)",1048917.4440655324
"tensor(721885.0978, dtype=torch.float64)",1060009.4028420579
"tensor(698549.9475, dtype=torch.float64)",1052295.7378077777
"tensor(709785.5768, dtype=torch.float64)",1048130.1302339716
"tensor(714113.6137, dtype=torch.float64)",1051502.7365158908
"tensor(725830.2075, dtype=torch.float64)",1086703.2652077912
"tensor(723421.5724, dtype=torch.float64)",1106637.0424126685
"tensor(720357.3423, dtype=torch.float64)",1100936.1284918669
"tensor(722352.4338, dtype=torch.float64)",1164259.1876046038
"tensor(718979.4618, dtype=torch.float64)",1178553.6824664702
"tensor(717841.7482, dtype=torch.float64)",1161232.1777212613
"tensor(716373.9392, dtype=torch.float64)",1191963.0751510554
"tensor(724279.5483, dtype=torch.float64)",1179470.3319961657
"tensor(705588.3420, dtype=torch.float64)",1208248.6447990332
"tensor(736321.9045, dtype=torch.float64)",1253794.9661229718
"tensor(725302.3313, dtype=torch.float64)",1383846.8437901647
