Realized_Delta_BOF,SCR_Values
-119964.03040124662,-133803.30152830193
-119849.95132720307,-132561.80585598154
-118313.88988301111,-130968.95021684266
-106261.3872904327,-132851.7727143354
-102298.14820316399,-141467.83383794798
-100871.45003531617,-141002.29638588062
-98018.27381691756,-138510.34384651063
-99903.69935403042,-140440.5246991169
-106302.7058875974,-139009.17455745713
-103621.99698816473,-137784.22504021093
-99244.29792439833,-137117.1824642251
-98776.31801774458,-141487.42585736027
-101401.28137772833,-134981.0181219473
-106754.7074441982,-140827.72589839803
-104284.12992311514,-130832.72650918782
-103865.06164574181,-136849.19600155475
-109555.78434550692,-139951.0949769476
-106730.00200942706,-135947.06767033026
-100890.66156295361,-141778.79754302686
-107265.68372165714,-133806.47561499075
-111720.81908091065,-140022.7220738898
-116567.65819834662,-133442.99718829402
-127635.3810920323,-135750.74785940011
-126496.03603754693,-140936.85687555055
