SCR,Realized_Delta_BOF
"tensor(998388.0826, dtype=torch.float64)",994699.2466733771
"tensor(999030.7614, dtype=torch.float64)",994699.108518601
"tensor(999445.2685, dtype=torch.float64)",994698.7769370882
"tensor(998895.2568, dtype=torch.float64)",994698.528258629
"tensor(998346.0740, dtype=torch.float64)",994698.2519493002
"tensor(998518.0025, dtype=torch.float64)",994698.0032709861
"tensor(999231.4197, dtype=torch.float64)",994697.7822236158
"tensor(999550.4301, dtype=torch.float64)",994696.2072151094
"tensor(999100.9786, dtype=torch.float64)",994695.875644724
"tensor(998437.7846, dtype=torch.float64)",994695.3506584853
"tensor(998713.8740, dtype=torch.float64)",994694.8256725515
"tensor(999339.6704, dtype=torch.float64)",994694.3283176803
"tensor(999562.6078, dtype=torch.float64)",994692.9191038487
"tensor(999129.0595, dtype=torch.float64)",994692.3664884283
"tensor(998641.9359, dtype=torch.float64)",994691.6204581497
"tensor(998885.1950, dtype=torch.float64)",994691.2888893391
"tensor(999413.6831, dtype=torch.float64)",994690.8744284067
"tensor(999634.8065, dtype=torch.float64)",994689.4652194693
"tensor(999193.4163, dtype=torch.float64)",994689.0507592866
"tensor(998856.5105, dtype=torch.float64)",994687.7797496798
"tensor(999071.3232, dtype=torch.float64)",994687.3652901978
"tensor(999391.0675, dtype=torch.float64)",994686.7850472629
"tensor(999576.7988, dtype=torch.float64)",994684.7955853269
"tensor(999351.1615, dtype=torch.float64)",994684.1600828549
"tensor(999051.5620, dtype=torch.float64)",994683.5798418368
"tensor(999170.7001, dtype=torch.float64)",994682.8890791622
"tensor(999388.4305, dtype=torch.float64)",994682.1983169484
"tensor(999633.6076, dtype=torch.float64)",994680.6233324613
"tensor(999457.2777, dtype=torch.float64)",994680.1259847037
"tensor(999261.5419, dtype=torch.float64)",994679.6838980156
"tensor(999233.8767, dtype=torch.float64)",994679.2418115251
"tensor(999324.2712, dtype=torch.float64)",994678.8549860062
"tensor(999620.2482, dtype=torch.float64)",994677.6944750224
"tensor(999551.8573, dtype=torch.float64)",994677.2800197208
"tensor(999437.4965, dtype=torch.float64)",994676.9484556176
"tensor(999218.1541, dtype=torch.float64)",994676.6168916236
"tensor(999427.4467, dtype=torch.float64)",994676.2300671047
"tensor(999747.2561, dtype=torch.float64)",994674.9866655536
"tensor(999796.6698, dtype=torch.float64)",994674.5722114715
"tensor(999452.5691, dtype=torch.float64)",994674.1024969894
