realized_delta_bof,scr_values
-112989.93329472514,-134192.70335569803
-106182.24412317434,-147772.8302690558
-113512.25066622044,-130243.86746927793
-108734.14090199489,-141500.68235582532
-106233.9319630278,-132675.328234419
-103523.71698744246,-136387.5270265158
-98739.206634779,-117033.05393022252
-106421.34196217661,-135651.85761517822
-108432.25280689681,-148090.12658633
-112868.60337602918,-130761.4378919201
-110303.85764884145,-129780.18097591435
-115244.87484225119,-113995.01168524043
-110896.71755076142,-121858.24086790101
-109515.48495975079,-122276.11140332301
-111926.28682355885,-115805.77067460446
-117625.63352537144,-126810.42188503267
-115703.71855994,-121695.76290254726
-112339.099875569,-135315.48217012023
-106866.63650517596,-135826.56185956986
-104698.94445643667,-142555.50234669575
-109563.51048771432,-132603.68234064232
-103366.83099298878,-128282.09841813578
-95829.76981508476,-122737.5390378458
-97323.97739438212,-131505.24834236468
-98116.89043388085,-134640.12725754932
-91376.9425288596,-132307.7311921158
-91245.42445864098,-126170.86915066605
-93902.12069705513,-125550.18658946222
-90368.98692888604,-121508.54271711747
-89048.06937285175,-130634.07153205678
-91051.92559784034,-137129.48120779404
-87883.2124479533,-144323.6733272993
-81171.28527781402,-135597.8352255231
-82241.86644927587,-124628.67256142676
-82583.68112658511,-140276.5116173831
-82678.6333709046,-130848.19047581777
-75844.67971761839,-122972.73132914817
-71085.44217962818,-127581.22991905501
-69413.71892128862,-136412.76188194717
-70166.25452606031,-127567.83098267356
-69965.0583901148,-140250.04157924664
-65050.16410288296,-125574.70598019555
-58415.81166112714,-129294.8212386102
-48362.9493443782,-128133.06015352218
-49936.69210931519,-138458.1103228461
-54339.021697624936,-133501.95901678235
-58898.40745002497,-128918.08985560911
-64353.54660393926,-132506.92177492054
-64094.14729081036,-141708.16078034497
-64300.21482587105,-136024.82963564259
-59446.01973380905,-137961.48504238704
-58110.57041817752,-136726.05402583478
-60015.37124576676,-135357.16732953908
-63831.01850181213,-129514.71165904391
-63817.832686179434,-131754.55993461562
-66464.66578011413,-125037.50890041422
-66676.88774961059,-132197.8996259577
-70127.1946122502,-134425.50712322153
-66234.85961196502,-133814.628466264
-59900.95331057755,-117940.35834799253
-51852.83282666665,-127848.44521830196
-53712.43649886374,-131071.49423223187
-47994.00472224876,-119643.45321228763
-50138.13196909276,-130780.14478605229
-52859.05601281347,-133820.89190946717
-45631.72719910997,-140350.91088217846
-36057.49793614494,-123067.83486907522
-27845.839286313392,-111232.70135306742
-10138.88530047203,-120181.08035527193
-3480.883059577318,-110569.52862967644
-10530.543780600536,-115025.1519080631
-4349.724064840353,-123490.09740825696
-6689.527117042453,-127313.23622473271
-7708.459981067572,-120947.45577689062
-12270.087173835258,-121743.20168738486
-14726.279373198631,-123544.1682995049
-21341.000992257847,-132868.92509157036
-27358.723864472588,-120379.20792266692
-20451.070530631347,-136023.3666584628
-19693.668468423653,-125099.75267926895
-17482.81117347593,-124801.81928128877
-16570.48085173592,-126776.95701156557
-22807.693244264694,-142390.55613578833
-18503.87114919885,-132881.5481017402
-36277.51375185896,-132074.56423972722
-40859.294324897695,-132920.1341102532
-43493.449504941935,-134737.76601294323
-39315.38920696755,-113477.02590854827
-35178.51764672808,-127551.86781731504
-34336.97957156529,-128045.12598770135
-33621.37300030829,-143159.96704653045
-30332.194325011224,-136471.42699619103
-30518.678665822372,-126853.70166115649
-24183.721778024337,-132231.63779979688
-30706.175734684337,-129931.41960770893
-31904.33299594943,-124749.03714067594
-34725.09732328949,-131409.3769529654
-41852.15756935184,-141455.98949628568
-42033.254731077,-151083.28319857863
-43481.68803521001,-139288.77135896077
-46780.40257590858,-136545.01490182
-46357.361496958416,-138544.61696266127
-47327.275915022474,-136616.7488721097
-52985.26697827864,-156019.11674641946
-57052.284534735605,-142456.09308135882
-50829.18293322041,-120877.8686643379
-53421.48543618177,-129289.64246197499
-45849.346687855315,-118892.83987997286
-53220.85984379228,-134581.28511051112
-50803.21232477063,-130549.69847771444
-59627.5242799609,-137993.44200672
-64052.74428641959,-126055.71704086289
-65384.14098253788,-139367.6773692679
-58803.07101079356,-140496.49861467886
-64163.92799057264,-126964.93246024824
-60926.09192412102,-142677.08354168094
-63171.7010659487,-117151.81647215108
-64671.12863984413,-133507.20546869736
-46683.774696184904,-136209.6080938537
-43658.31001269515,-139648.2928943826
-40225.075246838736,-137855.97788608144
-34450.75446972763,-135297.45485708537
-23288.369047872373,-135754.95696173888
-26780.548729689093,-138605.3044764056
-21336.51643970178,-130077.48574830615
-21778.5607169749,-129991.82670800411
-26137.832083021174,-137305.15090421843
-25746.824456789414,-134021.0771988458
-30551.059352139942,-126996.80950747465
-34749.15603350289,-130327.57225814159
-23296.160409010714,-132895.3204827702
-22664.123139309115,-136515.5364961594
-19793.624098638073,-144898.5048031488
-16075.525406648521,-132896.42311279662
-9449.813949584379,-135317.47817931778
-5054.30708461802,-135407.40899090678
-10612.264190797694,-144907.2737654131
-2280.907929951325,-134144.66739150044
5912.178841741406,-128873.3623587602
8885.373441736563,-123403.23056195804
17394.049603587482,-137952.78879226535
6660.302529335022,-143305.44534943998
12316.83437479788,-136042.49655859917
6838.951891555567,-132808.50813093106
-9816.809996994212,-142246.61214607325
-11270.768082779134,-136128.1204433838
-6783.338858518866,-126912.00515482691
-11989.880381432013,-140872.83218113892
-821.2592749414034,-129749.7215615646
4723.284274763544,-129312.27746181935
9239.86734456534,-134884.71861172153
17342.31878320768,-133514.41668610927
18975.16855014756,-126028.73653520166
25686.438460523263,-109770.88582725544
12972.721850361675,-154431.8199803268
9776.197595467209,-132919.83592411643
15235.793315319577,-135575.3693651656
13104.586401068373,-123823.0318335311
6404.46535339742,-133564.31214935053
-4199.8661984563805,-138209.57087694458
-17952.619093410205,-135990.5331763943
-18845.78020674875,-143241.43803630606
-22191.342413924052,-136290.31069014664
-28353.987996982294,-144020.3118808705
-24977.46749405912,-146559.70860640064
-28479.94883163157,-144537.34937588347
-22570.925124568632,-155211.35402956104
-12196.721222929657,-131445.7601429671
-6928.675847025588,-143013.08276280214
2759.748190489714,-142773.79278552113
5373.104714239016,-140771.36282315163
527.1342273998307,-140500.06422262092
-16653.375075533055,-134621.4434660338
-11442.835070757428,-133491.08908359078
-11382.044413620839,-126631.04751456773
-16538.57459007774,-144591.16731414513
-16962.480149554904,-141119.22680931934
-2662.8421396556078,-149449.77226758027
-7428.368362313951,-144811.53224281315
-7451.100373378606,-132671.67192174366
-8374.12281918968,-146838.36181139317
-11020.873358800425,-141101.87778434716
-15762.323205748224,-131229.90793947608
-8741.914261852507,-149422.7274722238
-6720.030865197186,-133988.56751159218
-9173.56136804982,-130401.49272557546
-9668.472734093084,-139231.1393818308
-14163.09955104068,-135804.00936100143
-9235.244667129009,-139115.21415207942
-5136.844282525359,-153263.84664916014
3360.1434103430947,-153744.84487249702
2396.8373508421937,-140799.38398639217
8575.806606633822,-142321.31899058446
15406.027263478027,-139514.27960218396
15213.822901911219,-135892.89873441064
7659.1783600397175,-135707.34862279356
9907.435786444112,-134518.0472096504
23255.681831328315,-147519.95661508257
39319.99220945628,-133520.39430178353
50774.208196783904,-123107.69905610348
60981.56121754588,-131520.62433553964
53214.76795213239,-129136.22880016733
60389.67258264776,-135483.69657584827
62362.458556756144,-141700.9472364257
69005.14233632106,-124356.2284088463
71881.09151263279,-128194.31100906187
70921.12760424253,-145565.66879748204
74215.81803889934,-130852.77768688672
62709.37095793872,-138086.5692364066
63975.044375078985,-151966.98002741567
52361.57751765603,-146616.7307311662
47743.94251303619,-147092.70385853795
48187.21036967996,-144140.79076646408
42260.60200349556,-143897.1116068384
35849.883093032055,-145524.065886306
35907.07033782883,-138576.3663299738
34387.42976235668,-142020.76110613218
34978.53454126313,-157390.37842605135
30791.613553837757,-144530.65866321977
33355.10542882397,-141295.39060183102
29920.916159080458,-136737.5980126547
29365.43294901296,-152982.9215460032
29176.488418640336,-136995.5620985122
33179.019424346276,-150520.78809958533
30047.91457988345,-158528.8962340285
30235.031937136664,-146122.97703767952
41003.20296835492,-151623.08616323385
38417.69387125864,-157380.04360822425
42091.1185326071,-149143.77312781778
23016.391160457395,-149820.0256886367
33245.45071873593,-139461.80751859793
40164.29438694613,-140044.9887614916
35510.04735887353,-139981.25928001502
33942.08772203117,-148649.51004422165
37011.57704225823,-136048.09222879808
40545.13480873511,-150176.77742919652
36475.712184018106,-134574.99155755434
36873.1380079356,-138836.85830770794
41304.71091128839,-139625.00558130816
39015.3857907441,-154099.14012099057
42145.40006928786,-150889.85882061045
46055.724297642475,-141336.5063007665
53261.734367419616,-146364.95204619376
52806.78149626916,-147849.896641972
47911.9807285351,-155981.17051647173
50942.043161112815,-147402.43893913028
55170.47091497725,-144879.5062001543
59322.58312222466,-145533.58367651713
63211.63158395176,-149133.58710325882
61466.785109379096,-141079.45684512972
53528.30240012123,-139548.56362496817
55998.541125902906,-142606.9918299534
62165.42620462389,-159189.73330969678
59584.79040931561,-153719.88275170862
67134.95622411324,-157069.5064093849
68396.750247158,-166958.9561591656
69351.5001269572,-161169.70776576898
73365.46408203407,-151923.19472735445
63365.02487532154,-169596.5314874784
66596.412642312,-149552.70736963092
64269.74270299694,-155140.1354807607
60721.192655506195,-153249.95727121655
59694.54192694451,-164243.20138198265
65629.20538453478,-170928.12779827008
64727.382701951894,-141953.56198934512
65239.86294173589,-158892.7266246432
72358.03712066647,-143785.13051383162
81488.03229174658,-146756.49574756785
73872.74009807862,-167240.4824924284
72407.79942358332,-147988.18534767663
69084.84106958401,-166178.51555300155
66299.21812804916,-158813.6200868924
59900.762469347916,-165238.84127292957
57637.96207941754,-167515.31359595782
56008.26926336717,-161779.15910897823
57516.1748204747,-169738.66004450736
59025.16825526883,-152419.6155226737
60979.71800760052,-169705.32106628467
56208.411216092994,-178699.88939588738
55770.49991635943,-162756.18034381198
57761.95605591277,-160617.31056089164
54354.28351439675,-159035.09893611597
48717.54191614827,-169543.33818768885
50201.96423197654,-181282.47683163616
49755.56500529207,-164885.6436492036
46098.06277417112,-168459.74846641638
52994.3104715806,-176305.17095225328
54700.796121324995,-172992.33374446107
42705.91297742096,-184077.73990146432
41519.5244144419,-177409.50054436363
48491.54554314399,-171745.87104405055
52318.161658896715,-170672.41427694657
46346.93817610876,-176054.11238470592
53445.05001999915,-181482.8356430825
60260.32780808024,-179534.43873811036
59704.19199931773,-192779.50193466328
60432.55036553356,-177962.89258274832
61026.78875138133,-185453.6776870099
60341.118521958706,-181668.42872760817
63278.24456545827,-175395.0405580334
61685.94841074734,-186669.63834866148
64689.50113688607,-183357.25677340245
72873.92821424583,-191519.68814432574
72577.08778852702,-194454.26872917323
70138.0598671399,-193587.68665852922
73787.45834884187,-195013.57381558686
76494.69820122514,-186986.09104121558
74640.81642405747,-194364.21303384076
66159.82399790047,-187399.0287477706
63481.78195904137,-187979.4852622964
62403.33457323827,-220504.39650387783
58202.08338005538,-189210.07755467785
47389.9572416069,-197268.1460723927
51195.01346730103,-188440.69929423544
52662.54165548785,-197776.76659464242
60575.270653930726,-216327.92599776702
61581.43882852234,-198632.5563915025
62487.49398350925,-210383.64287528407
59282.41030079534,-191909.27602925838
56198.05923435488,-187044.2610694446
55535.98998203548,-209290.0307358523
55304.32872634416,-196823.78508294292
59199.56927745731,-223474.15043691092
63510.32342071901,-202625.78625945584
64320.4484904689,-203700.74643206433
65616.33660971199,-214691.65443649387
72198.98588660697,-207689.93591232598
68194.28864623606,-207716.60837559437
68765.68156862911,-206837.06309260044
68861.12376064924,-207420.7934428485
64792.22345122439,-222009.43666236254
69277.47804154293,-210191.6651787092
61791.10821568535,-214910.20699063898
61410.91626781272,-201555.21771151887
57982.594292418915,-220468.91674215638
56370.93061766587,-214170.16681748524
69942.98504993354,-202293.26256394922
76161.06512118992,-214351.00512119103
76279.5654628881,-212478.4250294508
76685.02566288051,-207280.12032335973
69806.3085179656,-211094.41961638618
62461.86183220742,-209877.28405554115
70256.37949177832,-206852.1902482392
74236.10401541798,-211843.95362753118
67867.65916228574,-219119.9110511297
63775.71743314038,-218536.5766997186
70669.30418243515,-222594.67180690193
65617.8587606817,-204480.65265252942
62642.76334814157,-203895.02002707554
58158.810385435936,-209529.27892086736
60667.855951567995,-222618.55219455808
61479.711857379414,-222545.6883023932
55639.92655853566,-222080.55442382407
53664.99583405198,-212686.31408787705
61202.02647798939,-233491.77901600697
68205.69897569332,-219423.37522371847
72331.62485505734,-222565.19328259118
77094.89258892764,-228397.62270761665
76883.37353188405,-235276.94168347213
68535.79576214927,-223926.85161791323
58512.438604997005,-230913.7040116567
61663.73576790083,-216965.98169223324
65135.49684052495,-213199.4468411936
67851.99555018684,-228358.16305846337
77703.94708457508,-211619.51566718298
78012.4390783715,-218764.6224060615
88613.2859668081,-232204.2684569601
89128.398369667,-222560.25936465617
94797.90899799066,-205857.1542588619
91792.58137459366,-216834.52315231436
83735.01236753236,-221692.6735259184
86979.26184146595,-220746.97616544494
88422.96906467597,-223168.76136109664
84655.59867566777,-219547.94294707896
82313.3219574528,-212896.7236395639
82598.61356509826,-231127.4564531215
75908.69916807674,-219179.4124498294
79047.80682640849,-233274.78599460784
79310.22459595161,-203396.3083465253
83484.05184923136,-220177.34961093566
85286.35175085464,-207731.66762010427
82573.28836207767,-231481.0324008281
83593.54791182582,-234290.30289631558
84796.1077191343,-221462.86910868215
84271.53525421454,-239120.64656769054
87995.17819240538,-229489.618444448
83448.74553862563,-227365.03170253453
91987.47148399113,-219501.3134206857
96526.6675962134,-208694.24891375098
99723.92831027566,-217830.0858084329
99524.76776362746,-215349.28493862285
104283.1343386895,-223210.155281147
101631.79163588153,-221485.88827828388
107986.44690655684,-209346.44832007855
110860.92652190092,-216143.1038582268
116069.50599410699,-214598.3391137555
121879.23483680654,-227101.76505176164
112360.04304772627,-215788.71769189055
119252.41468708136,-217931.29033073806
130634.99164031714,-208022.27261873556
128461.97653356253,-204173.1371032952
130824.0773058891,-230377.38964136248
126906.30443545501,-207726.31864814844
120166.98846275604,-201569.86219344288
113469.86558144493,-209990.28121422604
104426.55648084311,-209416.3986979099
109556.09793274279,-216118.70739615476
111822.0731180677,-213765.56130957243
112238.50941043254,-215896.76998599514
118820.45421900495,-228196.23770657135
127368.38279756985,-227946.09618452727
135764.02358997322,-239061.90078736166
140543.7409294491,-216876.6458895423
140096.82197518076,-216903.73346080433
136514.53343152918,-216152.29630502476
136105.05599732697,-212973.13470315072
133012.23094824317,-213532.19378070743
131275.70751590864,-216766.47172453953
132682.71929527773,-223377.38461790013
125486.77600584971,-218390.62706061534
120028.45320366998,-210602.3850198849
107039.4527862526,-223050.944641795
96553.60080476908,-223453.7976342243
96603.63069293823,-211850.90464455448
91068.33317918656,-223944.29222334502
90364.20135398512,-208134.38221814297
93811.83812075318,-226886.47047622444
