values
874424.9924679932
872176.0854601462
874137.6733608795
862595.1740813112
872185.3460942328
867204.2366666393
862869.8295761826
872873.7461956225
874104.5519688725
868643.3386079437
877893.5457899325
866579.8925592585
875243.5260327159
865801.8998742192
868927.7938804001
866652.3379752032
873582.3975862002
873183.7962730723
870066.1909575523
874423.7144531346
873698.8661557644
878012.571616926
874895.3118742346
876536.9615504163
871170.3440777559
865404.332553423
865407.2136104594
867998.9591154984
871982.2556735269
869815.2620288947
867729.3130070941
867225.6448149711
863644.6997990431
860324.3363155299
857914.2259857563
856823.2673099859
858091.0699689508
863171.679094699
866726.3946677755
862020.5962534787
869563.2136278475
874412.3288800915
878951.7148963223
866880.9653819962
869105.4458377054
868719.8582452061
871633.1983938537
876755.6840020067
872960.1085076008
870064.4118497276
875369.9242350232
875398.2552432839
870336.747522472
872193.5236702691
871215.503636212
860607.0437263667
864661.7622998893
867467.8865600347
869875.9373343828
865871.6310227509
864998.423868445
870009.2650356956
860969.2055960895
865128.3554974084
871538.9000718353
866591.013731752
873453.4113995262
874472.4844645119
874005.3774661318
874498.1045925564
873401.5204401352
876728.3735772194
875317.8376848481
871124.9511610332
873655.6093622214
876657.5165792194
873201.6023824809
872026.4402394001
870348.770680247
872862.1648276732
872558.9904227994
877760.2004103182
872175.6531895454
869242.3581996643
863736.929393214
864661.9422460782
867111.2085170024
871152.2703658831
868646.0538423174
866365.6692258503
873720.9185517184
869176.0226746135
864057.1979319032
859357.85730377
858693.7689430253
860616.822424527
864179.4061507431
866796.876397522
860574.034003317
861027.0833499577
862873.3959961941
872892.2560825143
876347.1990358268
873932.5574487577
872208.9575301046
867950.2675307884
879719.1596652569
874162.8254288583
873395.8763673175
869794.1936093603
875927.0747250387
875695.3990367833
870791.1894633799
872468.2421991513
871532.675709364
876753.7401725587
871091.6865611514
873113.407834481
873138.0196931759
872538.9034911192
876112.1488601827
874168.4159811969
870730.1674697284
867414.3862012106
867445.8340660961
856830.0283349026
855875.7063084699
862019.3684214316
857921.1577920185
868820.9175495137
864905.6846890403
872771.6117437723
864847.2614762459
863800.1999488885
865865.8866199253
872143.4915458577
877454.2955321216
874156.8404161662
875999.5290721167
873426.7351616448
873436.9253572355
863720.2138744405
862988.0838426603
863740.664477254
867321.2213655022
869600.4159861207
875796.7424554148
870382.9302554898
863304.5635340645
865873.5490889695
876828.589601267
870579.8072420881
865145.0336002195
864482.1173563008
869741.2106069614
867838.5556156641
872849.3605571532
875913.0427462999
883271.0621796203
870100.7442243936
866327.6651651155
875254.3973874677
870743.454619075
872491.1647256571
857020.2673930787
862647.338884791
866043.1522800092
865724.916511575
857967.6120274934
859710.1717458689
859249.8287777329
864512.8023360561
860689.276145341
871060.2785939452
863027.2382452682
864141.6560756597
871077.0048772115
868090.2902597074
869750.7630997192
871156.0329244015
872594.6431281285
867315.2531058019
865271.8417830036
872496.05774622
872500.1737266516
870178.1635103469
867127.9257105141
871823.7847616517
868537.3619434906
866406.9029179625
867099.9075806828
869394.8117463823
858779.9605769962
858856.4473601459
867655.6647770422
863970.4877512802
863780.8031809378
858903.7652373549
860460.19411723
851141.2647248823
856243.0603130799
856828.913591668
859571.1508166066
862182.9485439654
859452.8368618737
865395.949238469
861060.553100857
858617.1208489214
860237.3546786514
865408.916657662
862593.5831108654
862668.2422983036
859229.3639449801
861309.3745493782
860737.1784507314
859305.7526130986
862954.1365966992
858523.3021779599
861348.8066871441
858315.5007458744
852428.0792215717
860138.0562615241
851319.8478766785
849621.6435778525
857484.9391846103
854616.0976895426
861411.2644262238
859039.8639363637
866820.2294550543
866489.3290531384
866691.4500880062
863780.5984196967
872178.7216772283
872785.9300847502
875060.1786593964
874485.167666693
862700.7868881676
856695.5724396525
854042.1646519437
863710.5487126949
860779.9583492653
858445.8028823041
849130.0478759353
857149.4790520126
859562.0243947686
848448.5339584792
850947.5010516924
851131.8578287604
853910.3867320906
849251.7741804582
861851.9294688434
853130.2104671468
848599.0692533491
855949.4719890897
856922.6288500838
857284.8235127211
850610.6373024526
861588.0241872357
864146.9391198923
860654.2350956235
866696.7782926105
865317.731579603
865036.6211218877
872201.9794067031
871590.0245348128
872098.8514519327
880057.967225767
865849.3301064838
861309.0782310558
851040.529092262
861670.0663687346
860831.0060037001
849697.3883335248
851196.7370731214
852520.822978278
849124.292796264
846842.190071792
851094.0156223269
851804.484929847
855916.6077914072
854302.1647187296
862129.6104507236
854267.7211885711
856180.4797729761
857261.7234879055
853069.0600834101
863164.3192371369
861785.3539650489
850660.5785501002
854874.9933082156
861786.8775174717
861408.6935013741
862116.1256276561
856788.7664913689
858864.0347775623
864889.395819986
861854.4136736535
864275.230575961
863274.9125051985
863771.3886049538
865796.5022213785
866161.8384470592
860643.6783364101
858796.483619633
861896.8982013834
863213.7011408769
861923.4035749905
865983.542516134
857705.1483886461
864079.4238226821
858665.5550273291
864916.9079809694
856119.402884216
862210.0129633931
854886.388140425
853399.3184468035
847165.841004029
852466.6091951134
850088.8849065646
852673.7300074834
854243.3790754236
860530.372285685
861137.6414556009
865422.1599690611
864793.0279045345
859944.9907606192
852217.8155310228
851272.6076929327
857507.4586143818
851901.8639730788
850634.9803377381
852829.9520822838
860671.3780546039
863959.1427361958
862715.5129090354
869870.5614168952
865344.2679406592
861221.6392331192
857011.6501718313
858798.0588347854
856764.9971905184
860843.4166337032
859212.7987067979
862440.3778030153
867411.0435573531
852572.4420275685
849430.2686960642
850059.9992738281
850965.2423269072
853517.5113257746
853959.5684921949
858968.8486387867
857560.476879252
857440.534759878
861309.2942259994
855648.1755712169
860438.5855669122
853582.8018394547
846958.489361526
851718.981595786
859612.2365371563
848278.3916590197
850764.3864828155
854162.5397504517
862123.5301969774
865615.1938182737
866513.0876973751
870404.9166374351
866880.0546706531
861380.4789842328
867326.4024769113
869414.4318954386
868705.479828084
867099.6272316548
867479.8243161461
867309.9044293407
864921.9998400919
860171.0289554641
860552.825281612
863885.0552075716
864978.1870248782
864205.2563096889
859415.3761866277
856674.5893995782
859049.6987069388
859559.4695257721
859377.9048329446
858293.1133012825
862471.6692244614
860504.9287180199
864581.0280452956
861366.3792797157
863537.2170982334
862744.047126931
866535.8825685552
867482.8915178701
863583.8567948353
862528.9557071817
858129.276528363
862547.9227868755
856489.177203862
859852.7912551289
858889.4651766354
863335.5147319474
863964.5289204645
858741.2549134404
853616.5221862503
852030.5776651608
852043.7701997842
857589.3036836518
854235.6094748946
854067.8511282981
857140.5722623175
862260.8531330489
863408.5371625678
863974.4546692285
864403.3256707855
865557.5462051949
868858.0158933555
872429.9259310587
877475.9984162315
873996.5178448244
868303.3544735763
866297.9551705357
861122.2273412583
858255.1353288239
864254.2315327642
861353.7671103074
859496.771493508
849417.1983904513
853101.0229928001
849028.4126556817
845777.83428753
852066.2761750746
853278.8919273405
853247.6413019394
851068.4451541381
862794.8789023459
850886.0644831848
855762.0757848362
860786.0829771722
851712.9426111614
863587.9892116869
863165.9372967593
852648.3172922208
854636.6545058225
856060.0497595713
866880.8557354743
857934.9297513751
866261.3861786668
864099.492297081
867323.0184419437
865580.1514116704
862307.3291240337
861482.6031903938
863779.1094716268
864479.0470582366
865833.189071184
867216.1553692078
861606.3425746888
862195.6481886815
863013.5837188183
862983.2963615368
855181.7166107451
857567.3160291172
859274.3239133434
851280.2121582449
855209.9646069779
863463.1903188939
863048.8260831055
852285.9498544094
850434.9653011276
855115.1831811573
847405.0473036785
863085.2663195698
858037.2194789129
851715.8127003681
855612.2892168032
863114.5422211844
860841.1525041854
858092.0379066353
858162.5982271854
860558.9393542077
863166.1361804375
862100.8704409915
863310.755512781
860977.0941842297
865341.3158352934
863481.8225788746
863198.7741486143
864514.1104480127
861195.3846928411
863476.9155410925
862194.2958008159
859607.1718298408
859218.3521519182
865754.9619765017
858476.8632677189
865402.9496589616
859095.182120276
863717.9149446313
861385.102632816
858260.7752593749
852846.61611835
848900.5554693133
848838.9620711411
851760.8683607327
853984.3041806329
855087.469915387
859883.210790025
857663.0316067028
859572.556130765
860045.1329474794
855927.8587607034
864190.2709502577
859671.8045186338
844802.1379960884
851199.8805567313
858433.931258055
849770.2805550772
851953.9674546543
851972.1990013975
857341.2988059409
867918.305038236
866095.3698934234
868233.9734858231
871698.9870357732
866582.2384915205
861484.9025376046
861949.772044055
860451.969652241
868367.2796537783
863636.3844548461
868262.1324257876
860242.3404570369
853871.7257811854
852904.434570209
849099.6435518103
852750.2407483788
850777.0548350171
854043.0871515475
854058.6963219095
853928.911346298
856685.8529774637
860177.5575400102
865434.0674644529
862323.4400405205
854232.3725560188
849084.0134844397
852063.6887807233
855155.0564226903
848363.6138366304
851159.3476010518
852034.7599886935
862054.2026240153
864585.1004678832
863204.8380781264
871756.0845970968
869550.600697057
865709.7894455538
865370.0009427862
865426.720857603
861124.8311016203
866842.533470632
857511.8836164249
862835.8038159213
870886.7246654506
862892.2448958183
856765.2693857923
855796.3979958968
856734.9974568145
854425.3944570133
856350.1852323315
858770.4780353958
856547.6256782012
859681.8669945862
863453.7301886391
867592.2011989388
862832.8448639794
861662.3015807134
868289.2619444288
860765.0872243086
856010.1731805134
858484.2658706798
852386.7315493411
857802.5026459764
856048.8851136888
856069.0899366222
856815.3272943012
849773.8457717666
854100.5177496986
846452.3349459013
852887.735755841
854398.4722188497
847387.0986704779
844840.7722277102
850956.9706759467
853571.842500338
848974.4375572777
850666.9302517945
853554.7924893165
849554.4875701611
848800.948949886
855154.0576557976
861556.0227427763
854431.9386672544
856745.4854406257
862424.5840128168
865078.8986427084
862008.4672674179
863364.0867704789
866159.6765331432
866047.7059221092
867824.245214339
870408.6858520936
856379.2259175833
856942.8601906865
853449.2522758814
847637.5350532497
849776.9744160437
855274.5565838999
852117.7041692275
849128.5536119423
847104.869496137
848828.5992408696
845275.0864226756
849033.9744396372
846366.7144833406
853822.5252422746
856784.3841238966
856341.6875307102
850168.1809452054
853156.9534537831
851988.5406847359
852006.6364543159
858317.8542346188
853802.1710855945
856958.1985522341
855489.6680914913
857994.7926578226
863633.2119608428
857551.5080510208
863030.1206202888
870997.8338079553
863106.8370623721
859193.7321700063
857070.7987769219
860201.5012711186
855200.0180095657
852324.2508067524
850234.7696380141
852286.9033133577
856184.3904304272
851822.9191987832
858075.9030221783
864052.6597665831
862511.1692107199
865696.6877297321
862835.080058622
866453.8032837124
862584.0461990702
860378.5432114258
862986.2992850572
856328.3848533207
862048.1722982009
864495.5025009835
857178.2170138175
852339.9859914148
858624.8658531583
856735.0379512116
846956.6089762966
849282.5318776859
854607.0305319037
858663.8780862836
859245.3169066821
864764.1456589687
856762.3591116302
856256.5912414881
863311.4780837012
859229.7054322258
860552.7195908421
864098.4535147696
861618.8641037922
856106.7150958836
853673.4228146839
856690.4731205241
852212.712883411
856199.8509419358
860579.524251595
860496.1120976671
862150.1924776805
859459.067218758
857358.9057756183
857142.687577407
854827.3472252947
844487.5918751382
849590.7014470326
849849.5094426823
852193.7318546578
849954.3760294819
851146.6148933037
855578.7450585811
859560.3078137354
857864.7044369921
858623.2663261271
850713.4600678342
845254.1539113272
850310.9325245657
850924.262252126
844044.6179183517
847995.6168157809
851756.4220728545
858511.5664081861
859805.7295357542
858772.6813967453
860961.9403196694
859049.2685815044
850234.3784559495
850520.8673410937
855642.2234372058
854277.4038391737
857996.9422220396
858361.6545214057
852021.3086758658
848849.9337115063
847853.2346878228
852187.0737752519
855732.5324060894
846786.0092634326
851464.144508526
851813.5446236737
851732.0644492519
850850.9852284415
849938.4630314822
851014.5790326667
846152.2831387362
854891.317039201
854492.7008411809
848747.9015758061
857518.6020801279
857769.7246269853
854638.3598606643
859051.3884455732
856483.8751986413
853596.9255778111
857227.3637000292
850619.5343433237
847135.620379594
850624.4864255007
844888.8506387605
844911.4744238099
845380.4590602075
848600.2285681425
849555.3619856754
851949.6191015575
844498.0317227091
849635.7909330401
848501.0874256523
849947.8608941135
853427.7665284289
848184.7810440895
847017.4085254273
851098.4102352838
850078.3030934408
848210.1345429516
850554.3769295661
845587.7953179233
845614.2980887899
858852.5884676088
849285.3899431492
854753.6032286655
854332.3629922364
856625.0039276701
849557.6440698586
857581.334655151
855113.6805954787
856991.3647725196
851684.0412330407
851706.0791251131
852124.386288482
849166.8050230687
850074.4870938623
848677.2117609832
845397.0243758481
844157.2368263067
849293.4615113029
849061.1370709426
847755.0581068988
846182.5230582093
851497.4766793441
851916.1971480562
850251.1943745622
852752.2238460295
841637.5214898579
841852.367972877
839618.1587147341
850273.3532246096
849258.4312265092
843718.4969815349
842137.1291032255
840636.1764053183
848475.8528075152
846427.9757854319
845315.4729352489
847728.1149422647
849503.8267092352
848173.4889413584
849124.6337529034
855962.3787394665
851027.2798681338
845697.3815916169
847530.0888540494
844303.0351545509
851148.6214308854
859730.2324355269
858400.8342881061
844885.398664208
849248.7356486474
849620.0711355249
849777.332560046
845755.7683833445
849334.894347555
846138.1096601168
849234.4089405054
842452.7085265974
856515.628849527
852133.9501940067
856626.9234375539
855765.7229926795
846822.9078498799
843541.9507110394
848928.6583939742
847519.2338952745
846343.1513505729
848897.9162262346
847969.5679420913
847571.3612145373
852301.718296111
856160.0400187733
850235.464166628
852796.7179094227
853393.2280468448
850329.0837538966
851327.4530401916
849342.8900458291
852249.1572011997
849419.7230007609
845978.5448934721
853811.1483634582
849556.655227785
847965.7813156048
847990.9115682328
849371.3274939446
847014.2343376519
850831.9965303685
851945.4365298689
859287.5178802221
855173.6592969415
852968.7091322946
855232.8902556291
849838.9282788241
849276.8296921186
851705.9064536574
847140.3938562206
851459.692415665
854323.3012472121
850789.2277712256
851727.6041423858
855318.574187502
858534.3084439137
849983.2063156749
855940.1315264831
844806.2197235439
842710.5838947403
841150.905652161
848895.0387828535
845171.3981685829
853801.753230344
845819.9496650967
849722.7134595185
849568.3182126348
845929.6315227215
850940.3145687378
849815.8917883061
848024.7795671866
848048.0574461021
849617.3501972705
847146.2947786532
851108.8209846534
852146.8302287207
859365.7634102737
855423.9935420577
853243.5177192424
855520.3790528371
849964.2780608422
849464.3574657565
851910.171037678
847273.200697636
851685.2195410936
854317.3012773525
850963.3626104792
852136.7820536542
859552.5236385367
858747.5765137235
850435.8691993633
852850.3061968305
844991.2879634827
844180.0384195498
839732.5314712493
842958.4695835364
844262.7760683974
844880.6301114308
840634.6441355348
846460.8963210095
842958.581720315
850196.1810978387
848700.7544864002
848720.0230692702
856506.1687232987
847448.5841086835
847757.6438462659
848982.0404412955
850894.309850045
853982.7518122826
848447.5896333333
852145.2102512583
860136.5030666298
854317.4817348155
856923.3114239733
858560.5711163814
853068.9251031764
847230.217522186
852104.8479118804
854367.074690692
857947.0709182338
847455.7723018997
847145.9646213348
846398.6863291034
851533.1077043689
853844.5885508608
853002.2426208305
848804.3323920526
853750.403174144
850756.3534604014
854164.5626623965
854156.5709084134
857138.8945035057
851931.0527753885
861236.7037131761
855225.7965620859
851336.6197454776
849187.5214894016
840299.8000926268
848489.9349380368
850785.3848150399
849282.5407453883
843756.9264890642
849698.1218648215
841473.9452680991
839546.2903164983
845545.6013145384
842366.4298764976
839533.232157664
851004.7319397134
852619.6937611356
843732.7519388513
844199.1014497146
848463.4779066622
860725.9587546493
854546.6957314155
852347.2687954962
851890.7239834351
856088.8779885345
851532.8921088072
849497.3478655764
852736.4582268887
854018.1747301387
856142.9717437119
855483.7419300069
849832.7210262041
845245.890854066
846864.6397779189
