SCR,Realized_Delta_BOF
1000000.0,1202855.1034347815
1000000.0,1198671.1896226606
"tensor(958409.3517, dtype=torch.float64)",1204667.9210467418
"tensor(968734.8368, dtype=torch.float64)",1199613.9206671389
"tensor(956160.6132, dtype=torch.float64)",1199900.6929213086
"tensor(956976.2490, dtype=torch.float64)",1196761.9081323494
"tensor(953041.9244, dtype=torch.float64)",1195405.4517779762
"tensor(921503.1815, dtype=torch.float64)",1193752.0800341673
"tensor(946999.6722, dtype=torch.float64)",1189996.906846449
"tensor(948445.8438, dtype=torch.float64)",1195064.528275781
"tensor(943310.4883, dtype=torch.float64)",1199520.9321544133
"tensor(950104.3449, dtype=torch.float64)",1197203.8543251608
"tensor(950264.7854, dtype=torch.float64)",1185499.7998306537
"tensor(974845.9891, dtype=torch.float64)",1182466.2735872634
"tensor(970077.9867, dtype=torch.float64)",1174681.6740297088
"tensor(939167.6461, dtype=torch.float64)",1169450.8358895727
"tensor(969777.6297, dtype=torch.float64)",1167099.6081689924
"tensor(959089.4082, dtype=torch.float64)",1167531.4872048693
"tensor(954695.8159, dtype=torch.float64)",1158560.0646685585
"tensor(958964.2377, dtype=torch.float64)",1154282.5146609885
"tensor(963013.2891, dtype=torch.float64)",1151273.5262491088
"tensor(947756.8228, dtype=torch.float64)",1152671.4557184146
"tensor(966366.2397, dtype=torch.float64)",1149066.8622235972
"tensor(964627.6429, dtype=torch.float64)",1141980.7976966328
"tensor(961579.1585, dtype=torch.float64)",1131941.8909151875
"tensor(938021.5108, dtype=torch.float64)",1130384.981847674
"tensor(952946.3441, dtype=torch.float64)",1120124.697603954
"tensor(968949.1353, dtype=torch.float64)",1114207.2728805824
"tensor(965925.4240, dtype=torch.float64)",1118992.3703090926
1000000.0,1122763.5913855613
1000000.0,1138235.9272924755
"tensor(983992.3697, dtype=torch.float64)",1137545.661663637
"tensor(996190.2860, dtype=torch.float64)",1139552.849619895
1000000.0,1127142.3567895957
"tensor(989070.9216, dtype=torch.float64)",1127320.2319694264
"tensor(981882.0405, dtype=torch.float64)",1130246.9185894239
"tensor(976955.9625, dtype=torch.float64)",1129548.0586344243
"tensor(972352.6495, dtype=torch.float64)",1129472.0603937912
"tensor(976697.4929, dtype=torch.float64)",1128388.2924458703
"tensor(978722.3866, dtype=torch.float64)",1133680.657348242
"tensor(975319.0584, dtype=torch.float64)",1136395.5048386944
"tensor(981607.1300, dtype=torch.float64)",1139191.9406272671
"tensor(958575.4039, dtype=torch.float64)",1143055.6567373595
"tensor(980288.8961, dtype=torch.float64)",1142963.4712791326
"tensor(955228.7231, dtype=torch.float64)",1141261.3376355793
"tensor(953516.6498, dtype=torch.float64)",1136993.4775582252
"tensor(930834.2419, dtype=torch.float64)",1137231.825048091
"tensor(946817.8171, dtype=torch.float64)",1132618.6996768913
"tensor(913520.7890, dtype=torch.float64)",1132844.365227803
"tensor(938801.5185, dtype=torch.float64)",1133613.5960165982
"tensor(910096.0105, dtype=torch.float64)",1135165.8464939538
"tensor(925357.3058, dtype=torch.float64)",1137090.0299557473
"tensor(917306.6639, dtype=torch.float64)",1132763.0421375239
"tensor(889726.5877, dtype=torch.float64)",1134486.739650967
"tensor(903843.7318, dtype=torch.float64)",1130092.9812709512
"tensor(897248.8294, dtype=torch.float64)",1128680.4018879663
"tensor(890396.7247, dtype=torch.float64)",1126922.0065883624
"tensor(898070.8829, dtype=torch.float64)",1122122.937183406
"tensor(895358.8100, dtype=torch.float64)",1115485.3965396336
"tensor(874476.9721, dtype=torch.float64)",1109030.181747638
"tensor(870947.0281, dtype=torch.float64)",1108379.8836635237
"tensor(851605.0650, dtype=torch.float64)",1110205.0801808296
"tensor(839920.7459, dtype=torch.float64)",1109225.7853795106
"tensor(854955.2392, dtype=torch.float64)",1109489.921276891
"tensor(832761.3695, dtype=torch.float64)",1106924.3359168957
"tensor(844075.8750, dtype=torch.float64)",1104626.3540276298
"tensor(846844.4542, dtype=torch.float64)",1102425.1106535553
"tensor(834075.2262, dtype=torch.float64)",1101216.945984883
"tensor(840782.2504, dtype=torch.float64)",1099965.9856142194
"tensor(835674.5195, dtype=torch.float64)",1097659.942209412
"tensor(835015.1604, dtype=torch.float64)",1096401.1523501857
"tensor(825490.3693, dtype=torch.float64)",1096097.5684859823
"tensor(823485.5653, dtype=torch.float64)",1095547.160285259
"tensor(822293.5940, dtype=torch.float64)",1093080.625533635
"tensor(821308.3871, dtype=torch.float64)",1093287.8571383485
"tensor(820575.1925, dtype=torch.float64)",1094763.6306932839
"tensor(834336.8042, dtype=torch.float64)",1096539.6660000174
"tensor(820728.8426, dtype=torch.float64)",1097055.4934043495
"tensor(810710.2357, dtype=torch.float64)",1097395.5401818284
"tensor(807771.2899, dtype=torch.float64)",1096960.9190168155
"tensor(813709.0831, dtype=torch.float64)",1096932.4647809041
"tensor(810719.6782, dtype=torch.float64)",1096691.5790731045
"tensor(813166.7041, dtype=torch.float64)",1092670.6562103953
"tensor(804221.9363, dtype=torch.float64)",1091300.5766945335
"tensor(802470.1630, dtype=torch.float64)",1092075.8715294315
"tensor(810394.3582, dtype=torch.float64)",1092797.7822180763
"tensor(798349.8002, dtype=torch.float64)",1092424.54956089
"tensor(807649.3983, dtype=torch.float64)",1092145.3310790407
"tensor(807069.2697, dtype=torch.float64)",1091841.250353576
"tensor(804310.8016, dtype=torch.float64)",1091026.6660409023
"tensor(799663.5335, dtype=torch.float64)",1092535.9189169216
"tensor(827789.2591, dtype=torch.float64)",1095220.4185167758
"tensor(815116.2816, dtype=torch.float64)",1094732.963257934
"tensor(808335.3447, dtype=torch.float64)",1093725.648579306
"tensor(811379.1994, dtype=torch.float64)",1095357.0061096426
"tensor(805950.0992, dtype=torch.float64)",1094620.5171967114
"tensor(823266.9068, dtype=torch.float64)",1093760.240889472
"tensor(816196.8122, dtype=torch.float64)",1093300.209279485
"tensor(800365.4027, dtype=torch.float64)",1095232.5528918018
"tensor(836015.5006, dtype=torch.float64)",1096624.1888382277
"tensor(831305.5380, dtype=torch.float64)",1103854.7429932263
"tensor(816428.7200, dtype=torch.float64)",1105901.1767862008
"tensor(827426.3911, dtype=torch.float64)",1106935.6812129663
"tensor(818771.7341, dtype=torch.float64)",1111642.3048827292
"tensor(828227.1085, dtype=torch.float64)",1109278.151372108
"tensor(819481.4101, dtype=torch.float64)",1107636.354877949
"tensor(818334.1178, dtype=torch.float64)",1108071.155188604
"tensor(816857.2473, dtype=torch.float64)",1104918.1822981944
"tensor(817407.7759, dtype=torch.float64)",1101947.4481383543
"tensor(823238.8061, dtype=torch.float64)",1101455.912606884
"tensor(832100.1552, dtype=torch.float64)",1094210.3918248657
"tensor(818552.3348, dtype=torch.float64)",1090915.148717026
"tensor(830808.8545, dtype=torch.float64)",1090010.7523812295
"tensor(811366.6851, dtype=torch.float64)",1087011.6216427933
"tensor(814095.7407, dtype=torch.float64)",1084643.9852982676
"tensor(828945.1080, dtype=torch.float64)",1082737.1606788947
"tensor(781307.4124, dtype=torch.float64)",1077788.3419186736
"tensor(816654.0875, dtype=torch.float64)",1079250.6522346488
"tensor(812062.3183, dtype=torch.float64)",1080953.4101083751
"tensor(802516.6265, dtype=torch.float64)",1079679.9233258397
"tensor(805186.1421, dtype=torch.float64)",1074153.5063605541
"tensor(814639.5933, dtype=torch.float64)",1074441.1875519892
"tensor(819615.0239, dtype=torch.float64)",1077038.823908557
"tensor(806302.3712, dtype=torch.float64)",1077913.9243865153
"tensor(790700.6880, dtype=torch.float64)",1078004.5974181585
"tensor(799753.5788, dtype=torch.float64)",1080650.899362482
"tensor(813126.3829, dtype=torch.float64)",1081274.926865382
"tensor(812739.6815, dtype=torch.float64)",1086756.465208637
"tensor(814358.7262, dtype=torch.float64)",1086411.024994928
"tensor(805295.0203, dtype=torch.float64)",1087255.012107466
"tensor(817091.7019, dtype=torch.float64)",1086103.2093014428
"tensor(822004.1050, dtype=torch.float64)",1082437.965953466
"tensor(822942.9047, dtype=torch.float64)",1074962.2993724858
"tensor(819837.8045, dtype=torch.float64)",1067076.718087307
"tensor(823332.7651, dtype=torch.float64)",1065991.2768668071
"tensor(838138.8569, dtype=torch.float64)",1054674.8189310306
"tensor(822682.8398, dtype=torch.float64)",1055962.8975265063
"tensor(818893.7756, dtype=torch.float64)",1057471.584901367
"tensor(808928.9350, dtype=torch.float64)",1062243.9306169928
"tensor(813210.9111, dtype=torch.float64)",1063500.4229477763
"tensor(810340.5228, dtype=torch.float64)",1059009.975479273
